timestamp,open,high,low,close,volume
1752534600000,162.02,162.14,162.02,162.12,6264.097
1752534900000,162.11,162.11,161.67,161.87,13046.399
1752535200000,161.87,161.97,161.78,161.87,4977.896
1752535500000,161.87,162.08,161.83,161.96,4036.993
1752535800000,161.97,162.15,161.85,162.09,4494.694
1752536100000,162.1,162.17,162.02,162.1,5469.977
1752536400000,162.11,162.24,162.07,162.22,3725.831
1752536700000,162.22,162.42,162.17,162.41,5113.825
1752537000000,162.41,162.41,162.1,162.25,7136.407
1752537300000,162.25,162.31,162.19,162.21,4658.393
1752537600000,162.21,162.27,162.05,162.08,7418.143
1752537900000,162.07,162.08,161.88,161.93,7116.513
1752538200000,161.92,162.1,161.89,161.94,4037.097
1752538500000,161.95,162.34,161.86,162.3,6247.241
1752538800000,162.3,162.74,162.28,162.68,7606.235
1752539100000,162.68,162.89,162.66,162.74,6842.198
1752539400000,162.74,162.74,162.34,162.35,7886.928
1752539700000,162.34,162.37,161.98,162.04,4838.215
1752540000000,162.05,162.05,161.24,161.63,14900.282
1752540300000,161.64,161.78,161.06,161.4,19489.235
1752540600000,161.4,161.63,161.38,161.49,7153.052
1752540900000,161.5,161.62,161.26,161.4,4824.207
1752541200000,161.4,161.41,160.91,161.03,33798.934
1752541500000,161.03,161.1,160.6,160.68,15412.536
1752541800000,160.67,160.8,160.53,160.76,7355.389
1752542100000,160.76,161.43,160.76,161.01,7338.423
1752542400000,161.01,161.06,160.35,160.36,12708.521
1752542700000,160.36,161.06,160.34,161.03,6359.846
1752543000000,161.02,161.5,160.9,161.47,6220.686
1752543300000,161.47,161.69,161.33,161.69,7348.553
1752543600000,161.68,161.98,161.58,161.92,17021.85
1752543900000,161.92,162.13,161.7,161.79,6197.127
1752544200000,161.78,162.37,161.75,162.03,9397.809
1752544500000,162.03,162.03,160.78,161.11,10608.012
1752544800000,161.11,161.53,160.84,161.41,7320.682
1752545100000,161.42,161.46,161.0,161.05,6741.528
1752545400000,161.05,161.32,160.83,161.05,5830.148
1752545700000,161.05,161.16,159.85,160.27,39468.953
1752546000000,160.27,160.44,159.88,160.27,13372.793
1752546300000,160.26,160.26,159.23,159.36,41232.86
1752546600000,159.37,159.71,159.11,159.45,38388.535
1752546900000,159.44,160.06,159.27,159.69,28736.327
1752547200000,159.7,160.51,159.54,160.5,20704.865
1752547500000,160.5,160.8,160.42,160.56,21359.466
1752547800000,160.56,160.74,160.4,160.7,14290.343
1752548100000,160.69,160.7,160.47,160.58,12279.371
1752548400000,160.57,160.68,159.59,159.66,17283.348
1752548700000,159.65,160.06,159.31,159.43,22564.682
1752549000000,159.42,159.48,158.72,159.09,46516.468
1752549300000,159.09,159.09,158.29,158.45,25893.568
1752549600000,158.46,159.17,158.17,159.17,20927.367
1752549900000,159.16,159.34,159.07,159.25,11416.109
1752550200000,159.25,159.26,158.86,159.06,14307.78
1752550500000,159.06,159.46,158.61,159.27,16268.172
1752550800000,159.28,159.63,159.07,159.39,13093.813
1752551100000,159.4,159.62,159.33,159.46,5895.605
1752551400000,159.46,159.57,158.76,158.76,9765.431
1752551700000,158.76,159.2,158.7,159.15,9117.864
1752552000000,159.14,159.22,158.86,158.9,7420.588
1752552300000,158.9,158.96,158.26,158.56,17972.513
1752552600000,158.56,159.3,158.31,159.27,10099.463
1752552900000,159.28,159.7,159.28,159.62,10167.331
1752553200000,159.62,160.05,159.61,160.04,14115.285
1752553500000,160.04,160.07,159.84,159.91,7226.632
1752553800000,159.91,159.92,159.46,159.73,8237.418
1752554100000,159.74,160.09,159.55,160.03,6932.593
1752554400000,160.03,160.21,159.98,160.1,8991.915
1752554700000,160.1,160.23,159.87,159.96,8997.58
1752555000000,159.97,160.17,159.8,160.14,6151.384
1752555300000,160.14,160.24,160.05,160.11,4132.947
1752555600000,160.11,160.36,160.07,160.34,5648.643
1752555900000,160.33,160.51,160.28,160.44,6736.918
1752556200000,160.45,160.55,160.43,160.48,4410.146
1752556500000,160.48,160.49,160.2,160.41,5101.565
1752556800000,160.41,160.43,160.25,160.39,4622.521
1752557100000,160.38,160.46,160.31,160.4,2974.136
1752557400000,160.4,160.41,160.12,160.16,4132.154
1752557700000,160.15,160.15,159.84,159.96,10145.552
1752558000000,159.97,160.17,159.96,160.06,4965.023
1752558300000,160.06,160.11,159.82,159.97,2565.7
1752558600000,159.97,160.22,159.82,160.21,5193.638
1752558900000,160.21,160.33,160.13,160.26,1902.494
1752559200000,160.25,160.42,160.02,160.36,8434.35
1752559500000,160.36,160.87,160.29,160.7,10881.855
1752559800000,160.7,160.7,160.47,160.54,6501.887
1752560100000,160.53,160.74,160.38,160.4,21959.14
1752560400000,160.39,160.71,160.3,160.57,6175.873
1752560700000,160.56,160.66,160.45,160.46,4909.312
1752561000000,160.46,160.67,160.31,160.43,7156.587
1752561300000,160.43,160.52,160.14,160.31,4529.866
1752561600000,160.32,160.67,160.31,160.47,16796.909
1752561900000,160.46,160.46,160.06,160.24,4578.512
1752562200000,160.24,160.5,160.16,160.36,6456.516
1752562500000,160.36,160.63,160.35,160.4,6689.851
1752562800000,160.41,160.72,160.37,160.6,5610.126
1752563100000,160.6,160.61,160.32,160.44,7520.472
1752563400000,160.44,160.47,160.2,160.25,7164.165
1752563700000,160.25,160.25,160.03,160.11,3664.076
1752564000000,160.11,160.46,160.11,160.45,3606.564
1752564300000,160.45,160.59,160.33,160.5,4178.274
1752564600000,160.49,160.49,160.2,160.3,5220.569
1752564900000,160.3,160.35,160.04,160.05,5826.625
1752565200000,160.05,160.29,159.95,160.08,11899.356
1752565500000,160.09,160.15,159.52,159.54,16598.995
1752565800000,159.53,159.86,159.37,159.79,16582.813
1752566100000,159.79,159.92,159.53,159.54,14472.836
1752566400000,159.54,159.61,159.22,159.22,11375.483
1752566700000,159.22,159.48,159.22,159.42,9095.928
1752567000000,159.41,159.45,159.23,159.24,9423.97
1752567300000,159.23,159.24,158.53,158.57,13191.787
1752567600000,158.56,159.13,158.39,159.13,8897.589
1752567900000,159.13,159.23,158.89,159.17,15112.758
1752568200000,159.17,159.23,158.95,159.18,8423.229
1752568500000,159.17,159.58,159.13,159.54,17780.171
1752568800000,159.53,159.63,159.42,159.44,25993.876
1752569100000,159.45,159.58,159.41,159.43,6455.211
1752569400000,159.43,159.44,159.14,159.22,3466.552
1752569700000,159.23,159.24,159.09,159.23,7160.426
1752570000000,159.23,159.5,159.19,159.47,3240.585
1752570300000,159.47,159.76,159.46,159.69,3951.438
1752570600000,159.7,159.76,159.55,159.74,4777.799
1752570900000,159.74,159.86,159.26,159.27,7904.207
1752571200000,159.26,159.71,159.21,159.71,6226.103
1752571500000,159.72,159.89,159.71,159.76,2983.744
1752571800000,159.77,159.9,159.66,159.86,2699.417
1752572100000,159.86,159.93,159.81,159.85,2448.862
1752572400000,159.86,159.9,159.54,159.57,5184.198
1752572700000,159.57,159.71,159.51,159.71,3397.584
1752573000000,159.7,159.71,159.43,159.49,2965.769
1752573300000,159.49,159.5,159.01,159.09,11215.681
1752573600000,159.08,159.41,159.05,159.32,6031.059
1752573900000,159.33,159.51,159.18,159.51,2796.032
1752574200000,159.51,159.58,159.27,159.27,3606.626
1752574500000,159.28,159.66,159.25,159.52,3565.267
1752574800000,159.53,159.7,159.4,159.64,5407.596
1752575100000,159.63,159.79,159.62,159.68,3485.95
1752575400000,159.69,159.7,159.31,159.55,4199.13
1752575700000,159.55,159.67,159.51,159.55,4464.101
1752576000000,159.55,159.82,159.51,159.73,4415.83
1752576300000,159.74,159.84,159.51,159.65,7196.31
1752576600000,159.65,159.82,159.62,159.65,4563.34
1752576900000,159.65,159.67,159.47,159.55,4094.734
1752577200000,159.54,159.86,159.48,159.86,9958.672
1752577500000,159.86,160.14,159.8,160.05,10967.391
1752577800000,160.06,160.06,159.75,159.82,7539.935
1752578100000,159.81,159.81,159.12,159.2,7216.982
1752578400000,159.19,159.35,158.94,159.29,8301.512
1752578700000,159.28,159.32,158.96,159.18,7906.032
1752579000000,159.18,159.35,159.02,159.06,6689.297
1752579300000,159.06,159.25,158.93,159.21,10042.129
1752579600000,159.21,159.36,159.12,159.32,5063.611
1752579900000,159.33,159.37,159.03,159.19,11185.22
1752580200000,159.19,159.57,159.18,159.52,11058.746
1752580500000,159.52,159.92,159.52,159.86,16001.96
1752580800000,159.87,160.08,159.68,159.72,7794.402
1752581100000,159.72,159.76,159.43,159.47,5955.401
1752581400000,159.47,159.6,159.4,159.48,5006.133
1752581700000,159.48,159.62,159.29,159.37,4011.4
1752582000000,159.37,159.39,158.99,159.08,7100.006
1752582300000,159.07,159.14,158.92,159.11,12525.942
1752582600000,159.12,161.05,159.12,160.64,72308.339
1752582900000,160.63,160.63,159.46,159.72,20055.589
1752583200000,159.73,159.73,158.34,158.71,33536.201
1752583500000,158.71,159.42,158.71,159.34,7827.873
1752583800000,159.34,159.9,159.33,159.83,12687.435
1752584100000,159.84,159.99,159.73,159.92,7693.904
1752584400000,159.92,160.42,159.74,160.42,23410.084
1752584700000,160.43,161.0,160.28,160.82,21146.705
1752585000000,160.82,160.98,160.66,160.97,21119.289
1752585300000,160.97,161.11,160.48,160.54,21917.492
1752585600000,160.55,160.73,160.35,160.45,8233.337
1752585900000,160.45,161.08,160.44,160.87,12772.132
1752586200000,160.86,161.07,160.4,160.69,11180.713
1752586500000,160.69,160.86,159.94,160.02,12230.396
1752586800000,160.01,161.09,159.96,160.87,15295.814
1752587100000,160.87,161.6,160.7,161.41,23457.728
1752587400000,161.41,161.8,161.11,161.63,22033.606
1752587700000,161.63,162.04,161.22,161.24,29873.221
1752588000000,161.24,161.42,161.04,161.1,13532.697
1752588300000,161.1,161.87,161.03,161.71,9410.312
1752588600000,161.71,162.17,161.5,162.11,13148.985
1752588900000,162.12,162.14,161.34,161.46,66035.125
1752589200000,161.46,161.77,161.15,161.15,14356.71
1752589500000,161.14,161.44,161.03,161.27,8279.749
1752589800000,161.27,161.37,160.59,161.06,30247.312
1752590100000,161.06,161.17,160.17,160.35,31321.636
1752590400000,160.36,160.52,158.95,159.42,19492.61
1752590700000,159.41,159.55,159.03,159.52,12771.676
1752591000000,159.52,159.55,158.15,158.31,32897.588
1752591300000,158.31,158.31,157.23,157.77,77229.979
1752591600000,157.78,158.16,157.31,157.95,32375.231
1752591900000,157.95,158.49,157.88,158.21,16095.629
1752592200000,158.21,158.48,158.16,158.36,16737.364
1752592500000,158.35,159.03,158.31,158.9,18257.737
1752592800000,158.9,158.94,158.28,158.41,9728.686
1752593100000,158.41,158.98,158.34,158.97,12540.699
1752593400000,158.97,159.4,158.64,159.07,8374.308
1752593700000,159.06,159.52,159.0,159.51,14055.104
1752594000000,159.52,160.0,159.3,159.67,17376.882
1752594300000,159.67,160.81,159.67,160.51,23016.261
1752594600000,160.51,160.92,160.45,160.91,14073.537
1752594900000,160.91,160.96,160.36,160.47,9139.568
1752595200000,160.46,161.0,160.28,160.99,11964.653
1752595500000,161.0,161.45,160.97,161.38,16504.058
1752595800000,161.37,161.39,160.86,160.89,21265.387
1752596100000,160.9,161.13,160.35,160.57,12662.207
1752596400000,160.58,161.03,160.55,160.78,11548.759
1752596700000,160.78,160.87,160.53,160.64,5582.004
1752597000000,160.63,161.15,160.63,160.9,5655.769
1752597300000,160.89,161.22,160.79,161.18,5665.507
1752597600000,161.17,161.6,161.17,161.51,8779.628
1752597900000,161.51,161.58,161.24,161.34,8718.028
1752598200000,161.35,161.53,161.17,161.17,10121.734
1752598500000,161.17,161.32,160.8,160.97,13198.914
1752598800000,160.97,161.42,160.97,161.18,5831.4
1752599100000,161.17,161.24,160.91,161.01,6954.365
1752599400000,161.0,161.32,160.86,161.26,5870.781
1752599700000,161.26,161.67,161.15,161.53,7662.741
1752600000000,161.53,161.62,161.22,161.42,6488.81
1752600300000,161.42,162.12,161.27,162.03,16065.409
1752600600000,162.02,162.05,161.65,161.72,7699.254
1752600900000,161.71,162.03,161.71,161.95,5906.991
1752601200000,161.95,162.15,161.86,162.09,9868.563
1752601500000,162.09,162.7,162.08,162.49,24057.288
1752601800000,162.5,162.76,162.37,162.66,10178.111
1752602100000,162.66,162.85,162.59,162.81,12455.09
1752602400000,162.81,162.98,162.63,162.8,11289.385
1752602700000,162.8,162.81,162.23,162.38,11782.355
1752603000000,162.38,162.97,162.37,162.81,23297.583
1752603300000,162.8,163.24,162.75,162.94,42324.427
1752603600000,162.95,163.7,162.95,163.3,56603.659
1752603900000,163.3,163.6,162.47,162.99,49945.34
1752604200000,163.0,163.03,162.01,162.25,52296.773
1752604500000,162.25,162.29,160.81,161.78,52909.252
1752604800000,161.79,162.18,161.26,161.63,24001.028
1752605100000,161.63,162.35,161.46,162.11,35880.454
1752605400000,162.11,162.5,162.1,162.29,21665.405
1752605700000,162.29,162.32,161.88,161.88,16270.718
1752606000000,161.88,162.39,161.69,161.99,20792.71
1752606300000,161.99,162.7,161.97,162.52,32410.193
1752606600000,162.52,162.9,162.52,162.66,14963.043
1752606900000,162.66,162.68,162.11,162.53,8809.35
1752607200000,162.53,162.59,162.0,162.08,11112.169
1752607500000,162.08,162.16,161.85,162.09,7835.004
1752607800000,162.09,162.23,161.64,161.65,7591.755
1752608100000,161.65,161.8,161.16,161.34,6639.034
1752608400000,161.33,161.5,160.52,160.65,13956.856
1752608700000,160.65,160.77,159.98,160.21,29508.798
1752609000000,160.21,160.4,160.0,160.19,5969.951
1752609300000,160.19,160.42,160.07,160.22,9861.392
1752609600000,160.22,160.43,159.88,159.91,11755.874
1752609900000,159.9,160.16,159.71,160.11,7583.417
1752610200000,160.11,160.91,160.11,160.82,6149.172
1752610500000,160.82,161.06,160.3,160.6,8650.554
1752610800000,160.6,160.9,160.52,160.76,7289.752
1752611100000,160.76,161.12,160.76,160.95,6028.014
1752611400000,160.94,161.28,160.46,161.08,8647.988
1752611700000,161.08,161.08,160.55,160.55,19811.468
1752612000000,160.55,160.75,160.52,160.72,18867.397
1752612300000,160.72,160.89,160.63,160.7,13341.141
1752612600000,160.7,160.76,160.57,160.63,12202.548
1752612900000,160.64,160.8,160.6,160.69,5190.386
1752613200000,160.68,160.98,160.56,160.92,10124.233
1752613500000,160.92,160.98,160.88,160.97,3268.838
1752613800000,160.96,161.44,160.91,161.43,7161.035
1752614100000,161.43,161.61,161.29,161.6,6358.161
1752614400000,161.6,161.77,161.45,161.77,5136.42
1752614700000,161.77,161.85,161.56,161.76,4193.392
1752615000000,161.76,162.09,161.66,162.01,10874.051
1752615300000,162.01,162.4,161.99,162.37,4946.747
1752615600000,162.37,162.64,162.19,162.25,17911.32
1752615900000,162.26,162.45,161.98,162.11,7473.159
1752616200000,162.1,162.27,161.94,161.98,9515.191
1752616500000,161.99,162.08,161.57,161.92,40929.777
1752616800000,161.92,162.07,161.37,161.49,19603.772
1752617100000,161.5,161.74,161.38,161.5,8443.754
1752617400000,161.51,161.7,161.43,161.68,3810.551
1752617700000,161.68,161.87,161.59,161.7,4535.971
1752618000000,161.69,161.81,161.6,161.7,4278.928
1752618300000,161.7,162.14,161.7,161.87,6285.814
1752618600000,161.86,162.0,161.46,161.63,7006.583
1752618900000,161.63,161.93,161.56,161.87,3220.254
1752619200000,161.87,162.22,161.87,162.16,7315.561
1752619500000,162.17,162.18,162.03,162.14,5004.675
1752619800000,162.15,162.33,162.07,162.09,3982.991
1752620100000,162.09,162.54,162.08,162.54,7385.667
1752620400000,162.53,163.86,162.53,163.83,48984.174
1752620700000,163.83,164.12,163.73,164.0,19005.344
1752621000000,164.0,164.12,163.64,163.7,9613.927
1752621300000,163.7,164.25,163.7,164.25,13610.6
1752621600000,164.25,164.26,163.78,163.86,7656.004
1752621900000,163.87,164.17,163.75,163.82,4846.818
1752622200000,163.82,163.92,163.53,163.58,4776.634
1752622500000,163.58,164.05,163.57,163.79,4314.716
1752622800000,163.8,164.16,163.8,164.07,6239.857
1752623100000,164.06,164.1,163.84,163.95,6739.409
1752623400000,163.95,163.96,163.75,163.95,6334.158
1752623700000,163.95,163.99,163.85,163.98,4506.337
1752624000000,163.98,164.07,163.65,163.68,11204.584
1752624300000,163.69,163.73,163.56,163.65,5838.902
1752624600000,163.64,163.76,163.54,163.61,11559.254
1752624900000,163.6,164.47,163.6,164.33,25489.672
1752625200000,164.33,164.59,164.24,164.5,18486.901
1752625500000,164.5,164.51,164.24,164.47,10280.237
1752625800000,164.47,164.51,164.31,164.36,6309.259
1752626100000,164.36,164.94,164.33,164.9,22578.13
1752626400000,164.89,165.11,164.73,165.11,26065.126
1752626700000,165.11,165.26,164.77,165.17,11150.914
1752627000000,165.17,165.18,164.69,164.75,8812.417
1752627300000,164.76,164.76,164.59,164.75,5946.615
1752627600000,164.75,164.78,164.59,164.76,5678.85
1752627900000,164.76,164.79,164.39,164.49,14593.762
1752628200000,164.5,164.5,164.3,164.36,5510.106
1752628500000,164.37,164.55,164.33,164.54,6381.801
1752628800000,164.54,164.65,164.4,164.44,4903.386
1752629100000,164.43,164.56,164.38,164.44,4337.472
1752629400000,164.43,164.65,164.06,164.55,13328.261
1752629700000,164.54,164.61,164.35,164.46,6403.236
1752630000000,164.47,164.48,164.19,164.2,5460.018
1752630300000,164.2,164.22,163.8,163.97,13749.854
1752630600000,163.96,164.21,163.94,164.0,7616.304
1752630900000,164.0,164.06,163.77,163.91,9905.239
1752631200000,163.91,164.1,163.35,163.4,7275.551
1752631500000,163.41,163.61,163.3,163.37,10014.175
1752631800000,163.36,163.56,163.36,163.49,6795.868
1752632100000,163.49,163.64,162.71,162.8,26781.732
1752632400000,162.8,162.98,162.5,162.51,13767.766
1752632700000,162.51,162.52,162.2,162.31,14650.477
1752633000000,162.3,162.44,161.88,161.91,16825.224
1752633300000,161.9,161.96,161.67,161.88,15107.28
1752633600000,161.89,161.94,161.51,161.65,11204.438
1752633900000,161.65,162.25,161.65,162.24,14469.787
1752634200000,162.25,162.32,162.03,162.03,6237.282
1752634500000,162.03,162.08,161.9,162.08,9323.146
1752634800000,162.08,162.38,161.94,162.3,10883.387
1752635100000,162.3,162.31,161.93,161.96,11681.3
1752635400000,161.95,162.09,161.87,161.9,6768.592
1752635700000,161.9,162.48,161.9,162.43,11096.85
1752636000000,162.43,162.54,162.31,162.43,6667.884
1752636300000,162.44,162.47,162.23,162.34,4883.546
1752636600000,162.33,162.7,162.32,162.59,4865.52
1752636900000,162.59,162.72,162.58,162.66,2806.589
1752637200000,162.66,162.73,162.54,162.73,5954.835
1752637500000,162.73,162.74,162.46,162.52,2563.231
1752637800000,162.52,162.67,162.41,162.56,6509.951
1752638100000,162.55,162.63,162.5,162.5,2558.693
1752638400000,162.51,162.6,162.34,162.47,3780.205
1752638700000,162.47,162.64,162.24,162.25,4829.068
1752639000000,162.25,162.26,161.79,161.86,7895.013
1752639300000,161.86,162.33,161.85,162.2,5800.642
1752639600000,162.2,162.62,162.18,162.56,6271.725
1752639900000,162.57,162.68,162.52,162.65,2892.883
1752640200000,162.65,162.87,162.51,162.75,3013.472
1752640500000,162.76,162.8,162.65,162.65,3311.352
1752640800000,162.64,162.81,162.62,162.62,3005.662
1752641100000,162.63,162.69,162.36,162.37,3490.279
1752641400000,162.36,162.44,162.2,162.44,2333.89
1752641700000,162.45,162.54,162.32,162.49,5633.164
1752642000000,162.5,162.93,162.5,162.87,8465.431
1752642300000,162.87,163.1,162.69,162.97,7310.108
1752642600000,162.97,163.29,162.88,163.23,7693.075
1752642900000,163.24,163.24,162.97,163.15,5764.61
1752643200000,163.15,163.24,162.94,163.04,7580.147
1752643500000,163.04,163.08,162.83,163.05,6207.815
1752643800000,163.05,163.44,163.0,163.4,10753.948
1752644100000,163.4,163.5,163.3,163.33,5452.338
1752644400000,163.32,163.53,163.25,163.43,4787.8
1752644700000,163.44,163.56,163.05,163.05,8688.274
1752645000000,163.06,163.15,162.97,163.05,6186.972
1752645300000,163.04,163.2,163.01,163.18,4483.619
1752645600000,163.18,163.22,162.68,162.89,4935.914
1752645900000,162.9,162.99,162.65,162.72,4279.631
1752646200000,162.72,162.84,162.6,162.63,4668.397
1752646500000,162.64,163.0,162.64,163.0,4880.649
1752646800000,163.0,163.42,162.99,163.41,4352.851
1752647100000,163.41,163.46,163.13,163.24,3911.796
1752647400000,163.24,163.34,163.08,163.24,3260.664
1752647700000,163.24,163.5,163.24,163.44,4920.465
1752648000000,163.44,163.76,163.43,163.69,6780.56
1752648300000,163.69,163.84,163.59,163.7,7007.395
1752648600000,163.69,163.93,163.59,163.9,7525.904
1752648900000,163.89,164.12,163.83,164.12,6586.079
1752649200000,164.11,164.26,163.95,164.04,17304.047
1752649500000,164.03,164.04,163.62,163.74,7844.088
1752649800000,163.75,163.86,163.62,163.73,4636.336
1752650100000,163.73,164.0,163.7,163.94,4370.782
1752650400000,163.95,164.13,163.95,163.98,4072.526
1752650700000,163.99,164.1,163.95,164.08,4408.992
1752651000000,164.07,164.32,163.96,164.26,8066.133
1752651300000,164.26,164.43,164.25,164.42,6841.305
1752651600000,164.42,164.64,164.37,164.37,21798.702
1752651900000,164.37,164.42,164.2,164.36,9826.277
1752652200000,164.35,164.42,164.3,164.4,6099.383
1752652500000,164.4,164.4,164.05,164.05,9611.111
1752652800000,164.05,164.24,163.96,164.0,9597.978
1752653100000,164.01,164.18,164.0,164.18,5308.913
1752653400000,164.17,164.2,163.81,163.89,7563.81
1752653700000,163.89,164.11,163.86,164.09,6979.762
1752654000000,164.09,164.23,163.99,164.13,3423.41
1752654300000,164.12,164.36,164.1,164.32,3907.099
1752654600000,164.33,164.66,164.32,164.64,14515.821
1752654900000,164.65,164.94,164.49,164.86,13989.117
1752655200000,164.87,165.12,164.86,165.11,18336.681
1752655500000,165.12,165.12,164.89,165.09,15234.807
1752655800000,165.09,165.57,165.08,165.56,17851.54
1752656100000,165.57,165.61,165.33,165.52,12524.71
1752656400000,165.51,166.05,165.5,165.97,33490.746
1752656700000,165.97,166.14,165.92,166.03,19914.189
1752657000000,166.04,166.59,166.03,166.59,22608.984
1752657300000,166.59,167.08,166.59,166.98,62160.177
1752657600000,166.97,167.5,166.77,166.82,54694.886
1752657900000,166.82,167.58,166.81,167.1,29182.852
1752658200000,167.11,167.45,167.04,167.32,23050.994
1752658500000,167.32,167.4,166.8,167.08,21312.257
1752658800000,167.08,167.29,166.58,166.78,28521.952
1752659100000,166.78,167.15,166.03,167.06,50245.808
1752659400000,167.06,167.19,166.93,167.15,11916.548
1752659700000,167.15,167.28,167.1,167.28,11182.013
1752660000000,167.28,167.43,167.21,167.42,12563.459
1752660300000,167.43,167.44,167.02,167.14,10964.307
1752660600000,167.14,167.46,167.11,167.25,11166.101
1752660900000,167.25,167.45,167.08,167.33,12405.489
1752661200000,167.34,167.38,167.09,167.17,7860.548
1752661500000,167.18,167.18,166.86,166.88,5927.894
1752661800000,166.88,167.08,166.75,166.93,13075.214
1752662100000,166.92,167.12,166.92,167.12,10931.527
1752662400000,167.12,167.18,166.58,166.6,11359.001
1752662700000,166.6,166.65,166.16,166.29,13557.482
1752663000000,166.28,166.43,166.17,166.2,6875.148
1752663300000,166.21,166.25,165.98,166.02,16351.169
1752663600000,166.01,166.34,166.0,166.17,8566.952
1752663900000,166.16,166.36,166.16,166.31,7057.352
1752664200000,166.3,166.55,166.22,166.5,25475.676
1752664500000,166.5,166.54,166.16,166.19,18751.174
1752664800000,166.2,166.21,166.02,166.15,7945.293
1752665100000,166.15,166.21,166.05,166.19,12302.883
1752665400000,166.18,166.31,166.06,166.27,17447.504
1752665700000,166.26,166.43,166.25,166.38,12203.583
1752666000000,166.38,166.47,166.35,166.47,7366.947
1752666300000,166.47,166.62,166.39,166.62,12337.149
1752666600000,166.62,166.81,166.5,166.53,9357.764
1752666900000,166.52,166.66,166.25,166.66,6335.131
1752667200000,166.66,166.91,166.52,166.91,7019.635
1752667500000,166.91,167.2,166.9,167.15,12637.325
1752667800000,167.15,167.15,166.87,166.88,7494.793
1752668100000,166.89,167.24,166.85,166.88,10375.955
1752668400000,166.89,167.13,166.88,167.03,9061.527
1752668700000,167.02,167.15,166.81,167.15,9125.067
1752669000000,167.15,167.49,166.62,167.38,26749.148
1752669300000,167.38,167.39,167.15,167.33,10786.509
1752669600000,167.33,167.42,167.27,167.32,8919.248
1752669900000,167.33,167.42,166.96,166.96,15474.2
1752670200000,166.96,167.07,166.76,166.87,8734.135
1752670500000,166.88,167.06,166.61,166.62,18952.345
1752670800000,166.61,166.64,166.36,166.64,15207.621
1752671100000,166.63,166.65,166.25,166.5,21532.278
1752671400000,166.5,167.21,166.46,166.81,16550.374
1752671700000,166.8,167.0,166.77,166.93,10005.142
1752672000000,166.93,167.12,166.87,167.05,7222.441
1752672300000,167.05,167.16,166.87,167.07,7539.606
1752672600000,167.06,167.3,166.66,167.28,14329.2
1752672900000,167.27,167.3,166.53,166.9,15105.606
1752673200000,166.91,166.94,166.18,166.37,18357.786
1752673500000,166.37,167.29,166.25,166.83,21349.692
1752673800000,166.83,167.09,166.56,166.79,15257.526
1752674100000,166.79,167.3,166.76,167.27,13898.289
1752674400000,167.28,167.4,167.08,167.31,28282.905
1752674700000,167.31,167.38,166.75,167.12,25004.336
1752675000000,167.12,167.29,166.78,166.78,20862.914
1752675300000,166.79,167.26,166.62,167.13,17536.074
1752675600000,167.13,167.2,166.88,167.01,13805.534
1752675900000,167.01,167.27,166.95,167.26,27880.882
1752676200000,167.26,167.87,167.12,167.69,93528.169
1752676500000,167.69,167.69,167.11,167.35,31857.714
1752676800000,167.35,167.63,167.22,167.59,17563.334
1752677100000,167.58,167.96,167.54,167.81,47476.346
1752677400000,167.8,167.88,167.11,167.25,50008.623
1752677700000,167.24,167.8,167.12,167.57,30189.415
1752678000000,167.57,167.8,167.5,167.6,21787.017
1752678300000,167.6,168.19,167.53,168.12,56291.503
1752678600000,168.11,168.13,167.4,167.56,23199.418
1752678900000,167.56,167.56,166.67,166.86,43455.648
1752679200000,166.85,166.9,166.13,166.52,25690.913
1752679500000,166.51,167.44,166.42,167.32,16054.661
1752679800000,167.32,167.4,166.61,166.61,16138.232
1752680100000,166.6,166.6,165.4,165.84,30023.941
1752680400000,165.84,166.59,165.82,166.59,14533.967
1752680700000,166.59,167.28,166.4,167.26,14680.63
1752681000000,167.26,167.56,166.94,167.31,18294.966
1752681300000,167.31,168.84,167.27,168.45,70108.977
1752681600000,168.45,169.67,168.4,169.06,100830.629
1752681900000,169.07,169.93,169.02,169.91,53095.241
1752682200000,169.91,170.94,169.5,170.36,121355.928
1752682500000,170.36,171.54,170.12,171.39,59137.791
1752682800000,171.4,172.38,171.4,172.22,63645.615
1752683100000,172.22,172.5,171.49,172.27,46427.696
1752683400000,172.26,173.29,172.17,172.27,67418.148
1752683700000,172.27,172.28,171.38,172.03,41047.97
1752684000000,172.04,172.33,171.77,171.82,21601.436
1752684300000,171.82,172.13,171.6,171.67,20692.768
1752684600000,171.66,172.0,171.5,171.69,14444.858
1752684900000,171.68,172.69,171.66,172.56,95906.145
1752685200000,172.55,173.06,172.47,172.89,46202.81
1752685500000,172.9,172.9,172.52,172.74,26123.239
1752685800000,172.74,172.84,172.28,172.49,17842.688
1752686100000,172.48,172.88,172.37,172.77,23162.503
1752686400000,172.78,172.93,172.21,172.66,18783.694
1752686700000,172.65,172.79,172.19,172.64,22918.17
1752687000000,172.63,172.67,172.36,172.43,17939.429
1752687300000,172.42,172.63,172.0,172.46,17791.476
1752687600000,172.46,172.76,172.28,172.74,12382.668
1752687900000,172.75,174.59,172.65,174.45,80867.725
1752688200000,174.46,174.46,173.67,173.9,39874.544
1752688500000,173.9,173.91,173.36,173.64,26310.62
1752688800000,173.64,174.12,173.43,174.07,21408.508
1752689100000,174.07,174.67,173.89,174.5,38216.38
1752689400000,174.5,174.55,173.64,173.79,24365.871
